speech_id,lang_rank,zero_shot,relative_speaker_position,bertscore,translated
CRE-20060314-ITEM-015_2-197,high,False,0.7714285714285715,0.28124475257006026,True
CRE-20060314-ITEM-015_2-198,high,False,0.8,0.4536022268208221,True
CRE-20060314-ITEM-015_2-199,high,False,0.8285714285714286,0.43682969018606266,True
CRE-20060314-ITEM-015_2-201,medium,False,0.8857142857142857,0.31157929325639616,True
CRE-20060314-ITEM-015_2-202,high,False,0.9142857142857143,0.26367155888734634,True
CRE-20060314-ITEM-015_2-203,medium,False,0.9428571428571428,0.11805881903118565,True
CRE-20060314-ITEM-015_2-204,high,False,0.9714285714285714,0.5304319071482332,True
CRE-20060314-ITEM-015_2-171,medium,True,0.02857142857142857,0.4511091711312055,True
CRE-20060314-ITEM-015_2-172,high,True,0.05714285714285714,0.5949388123468652,True
CRE-20060314-ITEM-015_2-173,high,True,0.08571428571428572,0.20132064338890263,True
CRE-20060314-ITEM-015_2-174,high,True,0.11428571428571428,0.1722519229123317,True
CRE-20060314-ITEM-015_2-175,medium,True,0.14285714285714285,0.5165477891506487,True
CRE-20060314-ITEM-015_2-176,high,True,0.17142857142857143,0.5608792835804434,True
CRE-20060314-ITEM-015_2-177,medium,True,0.2,0.14148426987970864,True
CRE-20060314-ITEM-015_2-178,high,True,0.22857142857142856,0.6847376402809614,True
CRE-20060314-ITEM-015_2-179,medium,True,0.2571428571428571,0.4356333960866253,True
CRE-20060314-ITEM-015_2-180,medium,True,0.2857142857142857,0.09849798469433153,True
CRE-20060314-ITEM-015_2-181,medium,True,0.3142857142857143,0.5619518426592204,True
CRE-20060314-ITEM-015_2-182,medium,True,0.34285714285714286,0.3143165060799566,True
CRE-20060314-ITEM-015_2-183,high,True,0.37142857142857144,0.3215917615199694,True
CRE-20060314-ITEM-015_2-184,medium,True,0.4,0.10211438441520967,True
CRE-20060314-ITEM-015_2-185,medium,True,0.42857142857142855,0.09620699669286972,True
CRE-20060314-ITEM-015_2-186,low,True,0.45714285714285713,0.5046232479566736,True
CRE-20060314-ITEM-015_2-187,medium,True,0.4857142857142857,0.45389456963107433,True
CRE-20060314-ITEM-015_2-188,medium,True,0.5142857142857142,0.20531820629887537,True
CRE-20060314-ITEM-015_2-189,medium,True,0.5428571428571428,0.4043467165459848,True
CRE-20060314-ITEM-015_2-190,medium,True,0.5714285714285714,0.6155713596476471,True
CRE-20060314-ITEM-015_2-191,medium,True,0.6,0.1823031062501412,True
CRE-20060314-ITEM-015_2-192,medium,True,0.6285714285714286,0.44661601132425605,True
CRE-20060314-ITEM-015_2-193,medium,True,0.6571428571428571,0.5780478390653105,True
CRE-20060314-ITEM-015_2-194,high,True,0.6857142857142857,0.6510323411615873,True
CRE-20060314-ITEM-015_2-195,medium,True,0.7142857142857143,0.168892189365912,True
CRE-20060314-ITEM-015_2-196,high,True,0.7428571428571429,0.5127583377675315,True
CRE-20060314-ITEM-015_2-197,high,True,0.7714285714285715,0.5124841470413476,True
CRE-20060314-ITEM-015_2-198,high,True,0.8,0.21066013297687786,True
CRE-20060314-ITEM-015_2-199,high,True,0.8285714285714286,0.47279471061714007,True
CRE-20060314-ITEM-015_2-201,medium,True,0.8857142857142857,0.10454747268617179,True
CRE-20060314-ITEM-015_2-202,high,True,0.9142857142857143,0.05823911890983947,True
CRE-20060314-ITEM-015_2-203,medium,True,0.9428571428571428,0.35273339881800625,True
CRE-20060314-ITEM-015_2-204,high,True,0.9714285714285714,0.11165502657233017,True
CRE-20060426-ITEM-015_3-160,medium,True,0.020833333333333332,0.55422138125893,True
CRE-20060426-ITEM-015_3-161,medium,True,0.041666666666666664,0.5408606758694361,True
CRE-20060426-ITEM-015_3-162,medium,True,0.0625,0.4178976809855054,True
CRE-20060426-ITEM-015_3-163,low,True,0.08333333333333333,0.3540758665183935,True
CRE-20060426-ITEM-015_3-165,high,True,0.125,0.22520117471899492,True
CRE-20060426-ITEM-015_3-167,medium,True,0.16666666666666666,0.46327906752007086,True
CRE-20060426-ITEM-015_3-168,low,True,0.1875,0.6466858131037005,True
CRE-20060426-ITEM-015_3-169,low,True,0.20833333333333334,0.14681758168010428,True
CRE-20060426-ITEM-015_3-170,high,True,0.22916666666666666,0.23083310655497014,True
CRE-20060426-ITEM-015_3-171,medium,True,0.25,0.17415229845411756,True
CRE-20060426-ITEM-015_3-172,medium,True,0.2708333333333333,0.14317007340331978,True
CRE-20060426-ITEM-015_3-173,high,True,0.2916666666666667,0.14203630591467464,True
CRE-20060426-ITEM-015_3-174,high,True,0.3125,0.5088514853657168,True
CRE-20060426-ITEM-015_3-175,high,True,0.3333333333333333,0.22888600898553402,True
CRE-20060426-ITEM-015_3-176,low,True,0.3541666666666667,0.12417138969744097,True
CRE-20060426-ITEM-015_3-177,medium,True,0.375,0.15005320214067247,True
CRE-20060426-ITEM-015_3-178,low,True,0.3958333333333333,0.048897360617997813,True
CRE-20060426-ITEM-015_3-179,medium,True,0.4166666666666667,0.4211560182565172,True
CRE-20060426-ITEM-015_3-180,low,True,0.4375,0.19510489691915708,True
CRE-20060426-ITEM-015_3-181,medium,True,0.4583333333333333,0.18177222732084644,True
CRE-20060426-ITEM-015_3-182,medium,True,0.4791666666666667,0.17004815751540311,True
CRE-20060426-ITEM-015_3-183,high,True,0.5,0.23833291046622881,True
CRE-20060426-ITEM-015_3-184,low,True,0.5208333333333334,0.07439121421072219,True
CRE-20060426-ITEM-015_3-185,medium,True,0.5416666666666666,0.17277087087521872,True
CRE-20060426-ITEM-015_3-186,high,True,0.5625,0.20994144647875126,True
CRE-20060426-ITEM-015_3-187,medium,True,0.5833333333333334,0.10186632330652584,True
CRE-20060426-ITEM-015_3-188,high,True,0.6041666666666666,0.3443383589786603,True
CRE-20060426-ITEM-015_3-189,medium,True,0.625,0.12171523933527231,True
CRE-20060426-ITEM-015_3-190,low,True,0.6458333333333334,0.47334551193235236,True
CRE-20060426-ITEM-015_3-191,medium,True,0.6666666666666666,0.6487385074441757,True
CRE-20060426-ITEM-015_3-192,high,True,0.6875,0.5036143723275484,True
CRE-20060426-ITEM-015_3-193,high,True,0.7083333333333334,0.19031010700446452,True
CRE-20060426-ITEM-015_3-194,medium,True,0.7291666666666666,0.16104701332987292,True
CRE-20060426-ITEM-015_3-195,high,True,0.75,0.14806122851190093,True
CRE-20060426-ITEM-015_3-196,low,True,0.7708333333333334,0.5058413669034895,True
CRE-20060426-ITEM-015_3-197,medium,True,0.7916666666666666,0.5639837268902683,True
CRE-20060426-ITEM-015_3-198,medium,True,0.8125,0.578728367870051,True
CRE-20060426-ITEM-015_3-199,medium,True,0.8333333333333334,0.165313372940712,True
CRE-20060426-ITEM-015_3-200,medium,True,0.8541666666666666,0.2123120680061912,True
CRE-20060426-ITEM-015_3-201,high,True,0.875,0.49665769695361606,True
CRE-20060426-ITEM-015_3-202,high,True,0.8958333333333334,0.5261828385115404,True
CRE-20060426-ITEM-015_3-203,high,True,0.9166666666666666,0.492263336519861,True
CRE-20060426-ITEM-015_3-205,high,True,0.9583333333333334,0.11371070352840777,True
CRE-20060426-ITEM-015_3-206,high,True,0.9791666666666666,0.04246005939030844,True
CRE-20060314-ITEM-022_2-403,high,True,0.058823529411764705,0.6800085191884927,True
CRE-20060314-ITEM-022_2-404,high,True,0.11764705882352941,0.6239227162286883,True
CRE-20060314-ITEM-022_2-405,high,True,0.17647058823529413,0.5032844896740031,True
CRE-20060314-ITEM-022_2-406,medium,True,0.23529411764705882,0.518786676840018,True
CRE-20060314-ITEM-022_2-407,high,True,0.29411764705882354,0.1428571084959769,True
CRE-20060314-ITEM-022_2-408,high,True,0.35294117647058826,0.5948206390044185,True
CRE-20060314-ITEM-022_2-409,medium,True,0.4117647058823529,0.5357657071153861,True
CRE-20060314-ITEM-022_2-410,high,True,0.47058823529411764,0.09567979277834039,True
CRE-20060314-ITEM-022_2-411,medium,True,0.5294117647058824,0.37798655220030625,True
CRE-20060314-ITEM-022_2-412,medium,True,0.5882352941176471,0.1814618038010892,True
CRE-20060314-ITEM-022_2-413,medium,True,0.6470588235294118,0.11175691921213694,True
CRE-20060314-ITEM-022_2-414,medium,True,0.7058823529411765,0.1470588843049628,True
CRE-20060314-ITEM-022_2-415,high,True,0.7647058823529411,0.5125602593703373,True
CRE-20060314-ITEM-022_2-416,high,True,0.8235294117647058,0.6870495658273795,True
CRE-20060314-ITEM-022_2-417,high,True,0.8823529411764706,0.6054696569917826,True
CRE-20060314-ITEM-022_2-403,high,False,0.058823529411764705,0.5920108461813305,True
CRE-20060314-ITEM-022_2-404,high,False,0.11764705882352941,0.51973115736617,True
CRE-20060314-ITEM-022_2-405,high,False,0.17647058823529413,0.5442375089471091,True
CRE-20060314-ITEM-022_2-406,medium,False,0.23529411764705882,0.5352268334322994,True
CRE-20060314-ITEM-022_2-407,high,False,0.29411764705882354,0.2618594786129771,True
CRE-20060314-ITEM-022_2-408,high,False,0.35294117647058826,0.5524689717682061,True
CRE-20060314-ITEM-022_2-409,medium,False,0.4117647058823529,0.6124495362142147,True
CRE-20060314-ITEM-022_2-410,high,False,0.47058823529411764,0.5517751731276047,True
CRE-20060314-ITEM-022_2-411,medium,False,0.5294117647058824,0.5594856159710272,True
CRE-20060314-ITEM-022_2-412,medium,False,0.5882352941176471,0.5490712990332739,True
CRE-20060314-ITEM-022_2-413,medium,False,0.6470588235294118,0.5977771240500439,True
CRE-20060314-ITEM-022_2-414,medium,False,0.7058823529411765,0.5641111425179837,True
CRE-20060314-ITEM-022_2-415,high,False,0.7647058823529411,0.551804785432688,True
CRE-20060314-ITEM-022_2-416,high,False,0.8235294117647058,0.5189681214288496,True
CRE-20060314-ITEM-022_2-417,high,False,0.8823529411764706,0.5413423236907068,True
CRE-20060315-ITEM-014_3-346,high,True,0.038461538461538464,0.5361701366647817,True
CRE-20060315-ITEM-014_3-347,medium,True,0.07692307692307693,0.45414140190132735,True
CRE-20060315-ITEM-014_3-348,medium,True,0.11538461538461539,0.48062493348828456,True
CRE-20060315-ITEM-014_3-349,medium,True,0.15384615384615385,0.6432994393618104,True
CRE-20060315-ITEM-014_3-350,medium,True,0.19230769230769232,0.5887560314569942,True
CRE-20060315-ITEM-014_3-351,low,True,0.23076923076923078,0.5655503180743289,True
CRE-20060315-ITEM-014_3-352,high,True,0.2692307692307692,0.5340097988015564,True
CRE-20060315-ITEM-014_3-353,high,True,0.3076923076923077,0.628253782273329,True
CRE-20060315-ITEM-014_3-354,medium,True,0.34615384615384615,0.15077457979349096,True
CRE-20060315-ITEM-014_3-355,medium,True,0.38461538461538464,0.5936264045797396,True
CRE-20060315-ITEM-014_3-356,high,True,0.4230769230769231,0.3804354417266205,True
CRE-20060315-ITEM-014_3-357,medium,True,0.46153846153846156,0.4956329903395679,True
CRE-20060315-ITEM-014_3-358,high,True,0.5,0.2985131409957444,True
CRE-20060315-ITEM-014_3-359,high,True,0.5384615384615384,0.1625187939561566,True
CRE-20060315-ITEM-014_3-360,high,True,0.5769230769230769,0.006133910562353661,True
CRE-20060315-ITEM-014_3-361,medium,True,0.6153846153846154,0.3873348666459931,True
CRE-20060315-ITEM-014_3-362,medium,True,0.6538461538461539,0.6012160941368885,True
CRE-20060315-ITEM-014_3-363,high,True,0.6923076923076923,0.5994779047303851,True
CRE-20060315-ITEM-014_3-364,medium,True,0.7307692307692307,0.21137326889660668,True
CRE-20060315-ITEM-014_3-365,medium,True,0.7692307692307693,0.13135510618697452,True
CRE-20060315-ITEM-014_3-366,high,True,0.8076923076923077,0.7049104046771133,True
CRE-20060315-ITEM-014_3-367,medium,True,0.8461538461538461,0.2278088583066704,True
CRE-20060315-ITEM-014_3-368,medium,True,0.8846153846153846,0.40003914258520107,True
CRE-20060315-ITEM-014_3-369,high,True,0.9230769230769231,0.5007226891552429,True
CRE-20060315-ITEM-014_3-346,high,False,0.038461538461538464,0.4242431109123121,True
CRE-20060315-ITEM-014_3-347,medium,False,0.07692307692307693,0.5162410843015057,True
CRE-20060315-ITEM-014_3-348,medium,False,0.11538461538461539,0.5562327780658838,True
CRE-20060315-ITEM-014_3-349,medium,False,0.15384615384615385,0.6665516881835039,True
CRE-20060315-ITEM-014_3-350,medium,False,0.19230769230769232,0.5444882162671683,True
CRE-20060315-ITEM-014_3-351,low,False,0.23076923076923078,0.5919657426747513,True
CRE-20060315-ITEM-014_3-352,high,False,0.2692307692307692,0.5468310969396086,True
CRE-20060315-ITEM-014_3-353,high,False,0.3076923076923077,0.5148038127620022,True
CRE-20060315-ITEM-014_3-354,medium,False,0.34615384615384615,0.3183656416489084,True
CRE-20060315-ITEM-014_3-355,medium,False,0.38461538461538464,0.5886704415792091,True
CRE-20060315-ITEM-014_3-356,high,False,0.4230769230769231,0.2834578708345083,True
CRE-20060315-ITEM-014_3-357,medium,False,0.46153846153846156,0.635504391383987,True
CRE-20060315-ITEM-014_3-358,high,False,0.5,0.2340701094172756,True
CRE-20060315-ITEM-014_3-359,high,False,0.5384615384615384,0.37349543092670956,True
CRE-20060315-ITEM-014_3-360,high,False,0.5769230769230769,0.23891864152605202,True
CRE-20060315-ITEM-014_3-361,medium,False,0.6153846153846154,0.29730458192213055,True
CRE-20060315-ITEM-014_3-362,medium,False,0.6538461538461539,0.6614137699861818,True
CRE-20060315-ITEM-014_3-363,high,False,0.6923076923076923,0.6223310136279706,True
CRE-20060315-ITEM-014_3-364,medium,False,0.7307692307692307,0.5365594104014607,True
CRE-20060315-ITEM-014_3-365,medium,False,0.7692307692307693,0.29966908668763603,True
CRE-20060315-ITEM-014_3-366,high,False,0.8076923076923077,0.5309163621241958,True
CRE-20060315-ITEM-014_3-367,medium,False,0.8461538461538461,0.30350502045500516,True
CRE-20060315-ITEM-014_3-368,medium,False,0.8846153846153846,0.407911672365898,True
CRE-20060315-ITEM-014_3-369,high,False,0.9230769230769231,0.3987847774081527,True
CRE-20060322-ITEM-011_3-052,high,True,0.03571428571428571,0.6369717397287553,True
CRE-20060322-ITEM-011_3-061,medium,True,0.07142857142857142,0.5441881297293713,True
CRE-20060322-ITEM-011_3-062,high,True,0.10714285714285714,0.5775952208773596,True
CRE-20060322-ITEM-011_3-063,medium,True,0.14285714285714285,0.5800117998134934,True
CRE-20060322-ITEM-011_3-064,high,True,0.17857142857142858,0.4758286306657022,True
CRE-20060322-ITEM-011_3-065,medium,True,0.21428571428571427,0.4260100829257743,True
CRE-20060322-ITEM-011_3-066,low,True,0.25,0.1222012205244819,True
CRE-20060322-ITEM-011_3-067,low,True,0.2857142857142857,0.32250198144205694,True
CRE-20060322-ITEM-011_3-068,low,True,0.32142857142857145,0.1910371664473223,True
CRE-20060322-ITEM-011_3-069,medium,True,0.35714285714285715,0.5850411129713528,True
CRE-20060322-ITEM-011_3-070,low,True,0.39285714285714285,0.5763200387103604,True
CRE-20060322-ITEM-011_3-071,medium,True,0.42857142857142855,0.24953225658134753,True
CRE-20060322-ITEM-011_3-072,high,True,0.4642857142857143,0.7168319136688671,True
CRE-20060322-ITEM-011_3-073,low,True,0.5,0.11988174052109342,True
CRE-20060322-ITEM-011_3-074,medium,True,0.5357142857142857,0.16860239824351878,True
CRE-20060322-ITEM-011_3-076,high,True,0.5714285714285714,0.699943000479916,True
CRE-20060322-ITEM-011_3-077,low,True,0.6071428571428571,0.5943338706125915,True
CRE-20060322-ITEM-011_3-081,high,True,0.6785714285714286,0.5058895129296009,True
CRE-20060322-ITEM-011_3-083,medium,True,0.7142857142857143,0.11276813988228426,True
CRE-20060322-ITEM-011_3-084,high,True,0.75,0.2767096861102779,True
CRE-20060322-ITEM-011_3-085,high,True,0.7857142857142857,0.45712068596293853,True
CRE-20060322-ITEM-011_3-086,low,True,0.8214285714285714,0.08644492638775432,True
CRE-20060322-ITEM-011_3-087,high,True,0.8571428571428571,0.5754676509385557,True
CRE-20060322-ITEM-011_3-088,high,True,0.8928571428571429,0.14438021530974318,True
CRE-20060322-ITEM-011_3-089,high,True,0.9285714285714286,0.6112707773151513,True
CRE-20060322-ITEM-011_3-052,high,False,0.03571428571428571,0.6091410257087977,True
CRE-20060322-ITEM-011_3-061,medium,False,0.07142857142857142,0.5376273605890374,True
CRE-20060322-ITEM-011_3-062,high,False,0.10714285714285714,0.28124475257006026,True
CRE-20060322-ITEM-011_3-063,medium,False,0.14285714285714285,0.5643469863685999,True
CRE-20060322-ITEM-011_3-064,high,False,0.17857142857142858,0.24950541839224427,True
CRE-20060322-ITEM-011_3-065,medium,False,0.21428571428571427,0.43085448786273256,True
CRE-20060322-ITEM-011_3-066,low,False,0.25,0.5487991359609558,True
CRE-20060322-ITEM-011_3-067,low,False,0.2857142857142857,0.2550184487911685,True
CRE-20060322-ITEM-011_3-068,low,False,0.32142857142857145,0.42699272248626025,True
CRE-20060322-ITEM-011_3-069,medium,False,0.35714285714285715,0.5044163580082837,True
CRE-20060322-ITEM-011_3-070,low,False,0.39285714285714285,0.2302874610097306,True
CRE-20060322-ITEM-011_3-071,medium,False,0.42857142857142855,0.5573873744090557,True
CRE-20060322-ITEM-011_3-072,high,False,0.4642857142857143,0.67609179077385,True
CRE-20060322-ITEM-011_3-073,low,False,0.5,0.2583103315007236,True
CRE-20060322-ITEM-011_3-074,medium,False,0.5357142857142857,0.2602326406311688,True
CRE-20060322-ITEM-011_3-076,high,False,0.5714285714285714,0.5879294841908378,True
CRE-20060322-ITEM-011_3-077,low,False,0.6071428571428571,0.5996877210874808,True
CRE-20060322-ITEM-011_3-081,high,False,0.6785714285714286,0.3993448747527105,True
CRE-20060322-ITEM-011_3-083,medium,False,0.7142857142857143,0.29766751585809154,True
CRE-20060322-ITEM-011_3-084,high,False,0.75,0.3038456673505764,True
CRE-20060322-ITEM-011_3-085,high,False,0.7857142857142857,0.4450156307923823,True
CRE-20060322-ITEM-011_3-086,low,False,0.8214285714285714,0.2616194211201061,True
CRE-20060322-ITEM-011_3-087,high,False,0.8571428571428571,0.2849928257893933,True
CRE-20060322-ITEM-011_3-088,high,False,0.8928571428571429,0.44430446520723954,True
CRE-20060322-ITEM-011_3-089,high,False,0.9285714285714286,0.21814865812632647,True
CRE-20060322-ITEM-016_3-200,medium,False,0.0625,0.5634752993746188,True
CRE-20060322-ITEM-016_3-201,high,False,0.125,0.601521300958713,True
CRE-20060322-ITEM-016_3-202,medium,False,0.1875,0.5257556382703187,True
CRE-20060322-ITEM-016_3-203,high,False,0.25,0.5554357038570104,True
CRE-20060322-ITEM-016_3-204,high,False,0.3125,0.6320575569780601,True
CRE-20060322-ITEM-016_3-205,low,False,0.375,0.5094698141397194,True
CRE-20060322-ITEM-016_3-206,high,False,0.4375,0.34917082740085925,True
CRE-20060322-ITEM-016_3-207,medium,False,0.5,0.48479002967929197,True
CRE-20060322-ITEM-016_3-208,medium,False,0.5625,0.5268291026599684,True
CRE-20060322-ITEM-016_3-209,low,False,0.625,0.4409092805907243,True
CRE-20060322-ITEM-016_3-210,medium,False,0.6875,0.5426514761895633,True
CRE-20060322-ITEM-016_3-211,low,False,0.75,0.3407085634399856,True
CRE-20060322-ITEM-016_3-212,medium,False,0.8125,0.5714034084667247,True
CRE-20060322-ITEM-016_3-213,high,False,0.875,0.4398296405532634,True
CRE-20060322-ITEM-016_3-200,medium,True,0.0625,0.23329347871530154,True
CRE-20060322-ITEM-016_3-201,high,True,0.125,0.19834965346202563,True
CRE-20060322-ITEM-016_3-202,medium,True,0.1875,0.09694891437743358,True
CRE-20060322-ITEM-016_3-203,high,True,0.25,0.07732836481256401,True
CRE-20060322-ITEM-016_3-204,high,True,0.3125,0.08960836087335858,True
CRE-20060322-ITEM-016_3-205,low,True,0.375,0.1935999719819737,True
CRE-20060322-ITEM-016_3-206,high,True,0.4375,0.20282296383881998,True
CRE-20060322-ITEM-016_3-207,medium,True,0.5,0.07680091726290225,True
CRE-20060322-ITEM-016_3-208,medium,True,0.5625,0.33163989040328207,True
CRE-20060322-ITEM-016_3-209,low,True,0.625,0.19458273971062123,True
CRE-20060322-ITEM-016_3-210,medium,True,0.6875,0.17412984946013355,True
CRE-20060322-ITEM-016_3-211,low,True,0.75,0.13323093905062708,True
CRE-20060322-ITEM-016_3-212,medium,True,0.8125,0.1546417182390183,True
CRE-20060322-ITEM-016_3-213,high,True,0.875,0.14935894832430832,True
CRE-20060405-ITEM-013_3-224,high,True,0.07692307692307693,0.5618165421362228,True
CRE-20060405-ITEM-013_3-225,high,True,0.15384615384615385,0.5796330086212392,True
CRE-20060405-ITEM-013_3-226,medium,True,0.23076923076923078,0.5018434864430671,True
CRE-20060405-ITEM-013_3-227,medium,True,0.3076923076923077,0.5344763812358131,True
CRE-20060405-ITEM-013_3-228,medium,True,0.38461538461538464,0.6265304477014745,True
CRE-20060405-ITEM-013_3-229,high,True,0.46153846153846156,0.5530942862273088,True
CRE-20060405-ITEM-013_3-230,medium,True,0.5384615384615384,0.5658270570913806,True
CRE-20060405-ITEM-013_3-231,medium,True,0.6153846153846154,0.4840172754901879,True
CRE-20060405-ITEM-013_3-232,medium,True,0.6923076923076923,0.18704481782948779,True
CRE-20060405-ITEM-013_3-233,high,True,0.7692307692307693,0.4868746894109757,True
CRE-20060405-ITEM-013_3-234,high,True,0.8461538461538461,0.6381875612901982,True
CRE-20060405-ITEM-013_3-224,high,False,0.07692307692307693,0.5299901771351144,True
CRE-20060405-ITEM-013_3-225,high,False,0.15384615384615385,0.5681101199950481,True
CRE-20060405-ITEM-013_3-226,medium,False,0.23076923076923078,0.43171131073890007,True
CRE-20060405-ITEM-013_3-227,medium,False,0.3076923076923077,0.5669836337513445,True
CRE-20060405-ITEM-013_3-228,medium,False,0.38461538461538464,0.4959273281165636,True
CRE-20060405-ITEM-013_3-229,high,False,0.46153846153846156,0.29395066301591966,True
CRE-20060405-ITEM-013_3-230,medium,False,0.5384615384615384,0.6184768993503669,True
CRE-20060405-ITEM-013_3-231,medium,False,0.6153846153846154,0.5119742935458574,True
CRE-20060405-ITEM-013_3-232,medium,False,0.6923076923076923,0.5378201561731537,True
CRE-20060405-ITEM-013_3-233,high,False,0.7692307692307693,0.47196736715179377,True
CRE-20060405-ITEM-013_3-234,high,False,0.8461538461538461,0.5764357337990805,True
CRE-20060404-ITEM-013_2-194,medium,False,0.022727272727272728,0.525967389135562,True
CRE-20060404-ITEM-013_2-195,medium,False,0.045454545454545456,0.4761685322873963,True
CRE-20060404-ITEM-013_2-196,high,False,0.06818181818181818,0.516613626480787,True
CRE-20060404-ITEM-013_2-197,medium,False,0.09090909090909091,0.5653622508331054,True
CRE-20060404-ITEM-013_2-198,medium,False,0.11363636363636363,0.5629913280199574,True
CRE-20060404-ITEM-013_2-199,high,False,0.13636363636363635,0.181853413795322,True
CRE-20060404-ITEM-013_2-200,high,False,0.1590909090909091,0.5990752668753234,True
CRE-20060404-ITEM-013_2-202,medium,False,0.18181818181818182,0.3361339738117915,True
CRE-20060404-ITEM-013_2-203,medium,False,0.20454545454545456,0.614325197455805,True
CRE-20060404-ITEM-013_2-204,high,False,0.22727272727272727,0.2208959421950279,True
CRE-20060404-ITEM-013_2-205,low,False,0.25,0.26045284420156034,True
CRE-20060404-ITEM-013_2-206,medium,False,0.2727272727272727,0.45843497138298134,True
CRE-20060404-ITEM-013_2-207,high,False,0.29545454545454547,0.5151133588590125,True
CRE-20060404-ITEM-013_2-208,high,False,0.3181818181818182,0.24995597552619025,True
CRE-20060404-ITEM-013_2-209,medium,False,0.3409090909090909,0.33555241240557687,True
CRE-20060404-ITEM-013_2-210,high,False,0.36363636363636365,0.6068673039976977,True
CRE-20060404-ITEM-013_2-211,medium,False,0.38636363636363635,0.4681525217062104,True
CRE-20060404-ITEM-013_2-212,medium,False,0.4090909090909091,0.5358513697740784,True
CRE-20060404-ITEM-013_2-213,high,False,0.4318181818181818,0.2544880605583882,True
CRE-20060404-ITEM-013_2-214,low,False,0.45454545454545453,0.28852837397648023,True
CRE-20060404-ITEM-013_2-215,medium,False,0.4772727272727273,0.269483712153412,True
CRE-20060404-ITEM-013_2-216,medium,False,0.5,0.48256004593629426,True
CRE-20060404-ITEM-013_2-217,high,False,0.5227272727272727,0.2769750758107303,True
CRE-20060404-ITEM-013_2-218,medium,False,0.5454545454545454,0.3733820706923484,True
CRE-20060404-ITEM-013_2-219,medium,False,0.5681818181818182,0.2964459497548494,True
CRE-20060404-ITEM-013_2-220,high,False,0.5909090909090909,0.49913592624962655,True
CRE-20060404-ITEM-013_2-221,medium,False,0.6136363636363636,0.26937793942553,True
CRE-20060404-ITEM-013_2-222,medium,False,0.6363636363636364,0.2942348406653419,True
CRE-20060404-ITEM-013_2-223,medium,False,0.6590909090909091,0.3254994094037373,True
CRE-20060404-ITEM-013_2-224,medium,False,0.6818181818181818,0.44683405841056334,True
CRE-20060404-ITEM-013_2-225,medium,False,0.7045454545454546,0.2868459002760837,True
CRE-20060404-ITEM-013_2-226,medium,False,0.7272727272727273,0.45652485199546183,True
CRE-20060404-ITEM-013_2-227,low,False,0.75,0.17824644008470433,True
CRE-20060404-ITEM-013_2-228,low,False,0.7727272727272727,0.31225306580784223,True
CRE-20060404-ITEM-013_2-229,medium,False,0.7954545454545454,0.4525476913017129,True
CRE-20060404-ITEM-013_2-230,low,False,0.8181818181818182,0.21082693355515467,True
CRE-20060404-ITEM-013_2-231,low,False,0.8409090909090909,0.3177570061464628,True
CRE-20060404-ITEM-013_2-232,medium,False,0.8636363636363636,0.5639391209552406,True
CRE-20060404-ITEM-013_2-233,medium,False,0.8863636363636364,0.5511374577346676,True
CRE-20060404-ITEM-013_2-234,high,False,0.9090909090909091,0.2653466709080122,True
CRE-20060404-ITEM-013_2-236,low,False,0.9545454545454546,0.3393676822040462,True
CRE-20060404-ITEM-013_2-237,medium,False,0.9772727272727273,0.3505991131894916,True
CRE-20060404-ITEM-013_2-194,medium,True,0.022727272727272728,0.43403407645509984,True
CRE-20060404-ITEM-013_2-195,medium,True,0.045454545454545456,0.5774949168984596,True
CRE-20060404-ITEM-013_2-196,high,True,0.06818181818181818,0.523562017198606,True
CRE-20060404-ITEM-013_2-197,medium,True,0.09090909090909091,0.45419013217123233,True
CRE-20060404-ITEM-013_2-198,medium,True,0.11363636363636363,0.5828639940977896,True
CRE-20060404-ITEM-013_2-199,high,True,0.13636363636363635,0.2829361066373489,True
CRE-20060404-ITEM-013_2-200,high,True,0.1590909090909091,0.40340194152841574,True
CRE-20060404-ITEM-013_2-202,medium,True,0.18181818181818182,0.21217991722836888,True
CRE-20060404-ITEM-013_2-203,medium,True,0.20454545454545456,0.43759253059099584,True
CRE-20060404-ITEM-013_2-204,high,True,0.22727272727272727,0.6465967268335472,True
CRE-20060404-ITEM-013_2-205,low,True,0.25,0.11947562091689598,True
CRE-20060404-ITEM-013_2-206,medium,True,0.2727272727272727,0.23229443746893177,True
CRE-20060404-ITEM-013_2-207,high,True,0.29545454545454547,0.455543247354102,True
CRE-20060404-ITEM-013_2-208,high,True,0.3181818181818182,0.03191829255186411,True
CRE-20060404-ITEM-013_2-209,medium,True,0.3409090909090909,0.19249213983937288,True
CRE-20060404-ITEM-013_2-210,high,True,0.36363636363636365,0.1008974401382202,True
CRE-20060404-ITEM-013_2-211,medium,True,0.38636363636363635,0.44892743201522156,True
CRE-20060404-ITEM-013_2-212,medium,True,0.4090909090909091,0.5146999635728954,True
CRE-20060404-ITEM-013_2-213,high,True,0.4318181818181818,0.1380472041619139,True
CRE-20060404-ITEM-013_2-214,low,True,0.45454545454545453,0.38539554357464023,True
CRE-20060404-ITEM-013_2-215,medium,True,0.4772727272727273,0.20922814774443857,True
CRE-20060404-ITEM-013_2-216,medium,True,0.5,0.48842620017286126,True
CRE-20060404-ITEM-013_2-217,high,True,0.5227272727272727,0.44306860569309303,True
CRE-20060404-ITEM-013_2-218,medium,True,0.5454545454545454,0.49838971438199237,True
